iter,elapsed_hours,progress_pct,entropy_coef,heuristic_bc_coef,best_days_mean,succ,day_ge5,day_ge6,days_mean,days_p50,days_p90,return_mean,stockout_mean,approx_kl,clip_frac,value_mse,heur_match
36820,11.2037,80.03,0.001079,0.047955,4.6133,0.000000,0.586667,0.183333,4.6133,5.0000,6.0000,-7.1275,21582.3222,0.179536,0.573242,0.004982,0.316650
36840,11.2102,80.07,0.001076,0.047867,4.7700,0.000000,0.663333,0.220000,4.7700,5.0000,6.0000,-6.7885,26018.8124,0.188107,0.576172,0.011559,0.330811
36860,11.2166,80.12,0.001073,0.047780,4.4433,0.000000,0.486667,0.126667,4.4433,4.0000,6.0000,-7.5774,17833.4310,0.206607,0.598389,0.017043,0.330811
36880,11.2230,80.16,0.001071,0.047692,4.4600,0.000000,0.480000,0.110000,4.4600,4.0000,6.0000,-7.5528,18349.1238,0.208987,0.592773,0.012391,0.342041
36900,11.2295,80.21,0.001068,0.047605,4.6900,0.000000,0.623333,0.173333,4.6900,5.0000,6.0000,-7.1157,27592.3609,0.249023,0.601318,0.022238,0.334473
36920,11.2359,80.26,0.001065,0.047517,3.7967,0.000000,0.163333,0.013333,3.7967,4.0000,5.0000,-9.4726,8617.5953,0.197074,0.563477,0.017613,0.341553
36940,11.2424,80.30,0.001063,0.047430,4.5367,0.000000,0.566667,0.116667,4.5367,5.0000,6.0000,-7.4454,22851.5929,0.165491,0.510742,0.012000,0.326660
36960,11.2488,80.35,0.001060,0.047343,4.6133,0.000000,0.570000,0.150000,4.6133,5.0000,6.0000,-7.1358,21251.3031,0.182447,0.562012,0.005861,0.321045
36980,11.2553,80.39,0.001057,0.047255,4.6967,0.000000,0.616667,0.206667,4.6967,5.0000,6.0000,-7.0571,25404.7413,0.199905,0.567871,0.013311,0.328369
37000,11.2617,80.44,0.001055,0.047168,4.7833,0.000000,0.696667,0.250000,4.7833,5.0000,6.0000,-6.7757,27797.1372,0.341652,0.632080,0.015276,0.329590
37020,11.2681,80.49,0.001052,0.047081,4.8500,0.000000,0.710000,0.250000,4.8500,5.0000,6.0000,-6.5917,28800.6330,0.162242,0.569092,0.005723,0.344482
37040,11.2746,80.53,0.001050,0.046993,4.7933,0.000000,0.676667,0.256667,4.7933,5.0000,6.0000,-6.7595,28501.0208,0.199417,0.574707,0.006706,0.353760
37060,11.2810,80.58,0.001047,0.046907,4.8367,0.000000,0.716667,0.253333,4.8367,5.0000,6.0000,-6.4449,23307.2245,0.343495,0.555176,0.015432,0.331543
37080,11.2874,80.62,0.001045,0.046819,4.6700,0.000000,0.610000,0.206667,4.6700,5.0000,6.0000,-6.9495,23047.5568,0.183167,0.592285,0.011179,0.341553
37100,11.2938,80.67,0.001042,0.046732,4.6700,0.000000,0.603333,0.196667,4.6700,5.0000,6.0000,-7.0389,23762.4243,0.146856,0.534668,0.012720,0.335449
37120,11.3002,80.72,0.001039,0.046646,4.8767,0.000000,0.726667,0.280000,4.8767,5.0000,6.0000,-6.4271,26275.4996,0.202951,0.563721,0.004795,0.341064
37140,11.3065,80.76,0.001037,0.046559,4.7867,0.000000,0.703333,0.230000,4.7867,5.0000,6.0000,-6.6849,25282.9738,0.179757,0.581787,0.010008,0.300293
37160,11.3129,80.81,0.001034,0.046473,4.2000,0.000000,0.410000,0.123333,4.2000,4.0000,6.0000,-8.4018,16182.6171,0.183275,0.565674,0.008575,0.331055
37180,11.3193,80.85,0.001032,0.046386,4.3933,0.000000,0.506667,0.163333,4.3933,5.0000,6.0000,-7.8282,20166.0858,0.130097,0.515869,0.008985,0.333252
37200,11.3258,80.90,0.001029,0.046298,4.6200,0.000000,0.603333,0.146667,4.6200,5.0000,6.0000,-7.1585,22963.3985,0.236353,0.566650,0.005848,0.335449
37220,11.3322,80.94,0.001027,0.046211,4.8400,0.000000,0.710000,0.243333,4.8400,5.0000,6.0000,-6.6157,28983.4847,0.220032,0.595947,0.006754,0.317627
37240,11.3387,80.99,0.001024,0.046124,4.5800,0.000000,0.560000,0.183333,4.5800,5.0000,6.0000,-7.4026,25726.5366,0.225410,0.584229,0.009342,0.323242
37260,11.3452,81.04,0.001022,0.046035,4.3000,0.000000,0.426667,0.113333,4.3000,4.0000,6.0000,-8.0640,17500.3593,0.182642,0.569336,0.010200,0.321777
37280,11.3516,81.08,0.001019,0.045948,4.7600,0.000000,0.650000,0.223333,4.7600,5.0000,6.0000,-6.8917,27852.8314,0.191062,0.581543,0.004946,0.323975
37300,11.3580,81.13,0.001017,0.045861,4.3067,0.000000,0.470000,0.126667,4.3067,4.0000,6.0000,-8.1656,21259.5462,0.181669,0.538330,0.015993,0.336914
37320,11.3643,81.17,0.001014,0.045775,4.3100,0.000000,0.383333,0.103333,4.3100,4.0000,6.0000,-7.9533,16007.0699,0.195218,0.586182,0.011726,0.322266
37340,11.3708,81.22,0.001012,0.045688,4.8000,0.000000,0.686667,0.256667,4.8000,5.0000,6.0000,-6.5486,22561.4092,0.188068,0.594238,0.006394,0.337646
37360,11.3772,81.27,0.001009,0.045600,4.5433,0.000000,0.510000,0.193333,4.5433,5.0000,6.0000,-7.1860,16501.0947,0.175492,0.549072,0.017234,0.353027
37380,11.3837,81.31,0.001007,0.045512,4.7600,0.000000,0.656667,0.273333,4.7600,5.0000,6.0000,-6.8479,28411.0788,0.196577,0.614014,0.011211,0.337646
37400,11.3902,81.36,0.001004,0.045425,4.7467,0.000000,0.653333,0.290000,4.7467,5.0000,6.0000,-6.8034,26598.3530,0.206521,0.590820,0.007841,0.322510
37420,11.3966,81.40,0.001002,0.045337,4.9400,0.000000,0.716667,0.356667,4.9400,5.0000,6.0000,-6.2822,29555.9307,0.155602,0.580322,0.012247,0.345947
37440,11.4030,81.45,0.000999,0.045251,4.8900,0.000000,0.683333,0.333333,4.8900,5.0000,6.0000,-6.2531,25419.9512,0.192128,0.570313,0.019009,0.332764
37460,11.4093,81.50,0.000997,0.045164,4.8800,0.000000,0.713333,0.310000,4.8800,5.0000,6.0000,-6.4693,28960.7685,0.187340,0.567871,0.009273,0.340332
37480,11.4157,81.54,0.000994,0.045078,4.8600,0.000000,0.743333,0.276667,4.8600,5.0000,6.0000,-6.6867,32465.0189,0.236477,0.567383,0.017674,0.341309
37500,11.4221,81.59,0.000992,0.044991,4.8000,0.000000,0.703333,0.260000,4.8000,5.0000,6.0000,-6.7036,27889.0431,0.157887,0.550781,0.005749,0.343018
37520,11.4285,81.63,0.000989,0.044904,4.5700,0.000000,0.623333,0.266667,4.5700,5.0000,6.0000,-7.5224,28528.3707,0.153838,0.525635,0.019018,0.329102
37540,11.4349,81.68,0.000987,0.044817,4.8333,0.000000,0.720000,0.270000,4.8333,5.0000,6.0000,-6.7219,31219.1026,0.197958,0.570801,0.014563,0.312988
37560,11.4414,81.72,0.000984,0.044730,4.6367,0.000000,0.633333,0.253333,4.6367,5.0000,6.0000,-7.3995,32249.0857,0.156373,0.528809,0.012413,0.326172
37580,11.4478,81.77,0.000982,0.044643,4.8600,0.000000,0.716667,0.303333,4.8600,5.0000,6.0000,-6.5402,28994.5992,0.163606,0.581299,0.008247,0.329102
37600,11.4541,81.82,0.000980,0.044556,4.7633,0.000000,0.683333,0.270000,4.7633,5.0000,6.0000,-6.8903,28939.5465,0.170657,0.568359,0.010567,0.322754
37620,11.4604,81.86,0.000977,0.044471,4.7767,0.000000,0.680000,0.230000,4.7767,5.0000,6.0000,-6.8525,29724.3698,0.219905,0.548828,0.017717,0.338623
37640,11.4668,81.91,0.000975,0.044385,4.8833,0.000000,0.746667,0.293333,4.8833,5.0000,6.0000,-6.7419,37238.2873,0.244490,0.593750,0.008295,0.326416
37660,11.4731,81.95,0.000973,0.044299,4.7533,0.000000,0.673333,0.266667,4.7533,5.0000,6.0000,-6.9018,29102.6421,0.185740,0.517578,0.006290,0.304199
37680,11.4794,82.00,0.000970,0.044213,4.8533,0.000000,0.740000,0.276667,4.8533,5.0000,6.0000,-6.6571,31497.9255,0.168765,0.534424,0.008490,0.347656
37700,11.4858,82.04,0.000968,0.044127,4.6867,0.000000,0.656667,0.240000,4.6867,5.0000,6.0000,-7.1965,31961.7581,0.136847,0.537842,0.005518,0.338379
37720,11.4922,82.09,0.000965,0.044040,4.5733,0.000000,0.563333,0.243333,4.5733,5.0000,6.0000,-7.3071,23121.1039,0.172506,0.596191,0.019055,0.312256
37740,11.4986,82.13,0.000963,0.043953,4.7933,0.000000,0.680000,0.276667,4.7933,5.0000,6.0000,-6.8134,30117.4705,0.229087,0.588623,0.009482,0.310303
37760,11.5050,82.18,0.000961,0.043867,4.7767,0.000000,0.670000,0.303333,4.7767,5.0000,6.0000,-6.7006,25141.5308,0.191001,0.608887,0.010023,0.333496
37780,11.5114,82.22,0.000958,0.043780,4.9033,0.000000,0.723333,0.286667,4.9033,5.0000,6.0000,-6.2955,26961.8587,0.261878,0.582031,0.007219,0.331787
37800,11.5178,82.27,0.000956,0.043692,4.6067,0.000000,0.600000,0.260000,4.6067,5.0000,6.0000,-7.2259,22988.8749,0.188767,0.582520,0.018293,0.338379
37820,11.5242,82.32,0.000954,0.043606,4.9333,0.000000,0.736667,0.306667,4.9333,5.0000,6.0000,-6.4385,32774.1171,0.138256,0.542725,0.007977,0.307861
37840,11.5305,82.36,0.000951,0.043520,4.7667,0.000000,0.690000,0.253333,4.7667,5.0000,6.0000,-6.8960,31232.4649,0.182306,0.552734,0.006002,0.322998
37860,11.5369,82.41,0.000949,0.043433,4.9833,0.000000,0.756667,0.340000,4.9833,5.0000,6.0000,-6.0412,27090.1349,0.199291,0.563477,0.011290,0.337891
37880,11.5432,82.45,0.000947,0.043347,4.7733,0.000000,0.673333,0.296667,4.7733,5.0000,6.0000,-6.9164,32672.7314,0.167651,0.541504,0.004875,0.326904
37900,11.5496,82.50,0.000944,0.043261,4.3933,0.000000,0.540000,0.203333,4.3933,5.0000,6.0000,-7.8368,19430.3141,0.343193,0.602783,0.018378,0.306885
37920,11.5559,82.54,0.000942,0.043175,4.6400,0.000000,0.616667,0.193333,4.6400,5.0000,6.0000,-7.1103,24647.7198,0.340293,0.613770,0.035107,0.327393
37940,11.5623,82.59,0.000940,0.043088,4.5033,0.000000,0.530000,0.153333,4.5033,5.0000,6.0000,-7.4884,20983.7705,0.170627,0.572266,0.011603,0.338379
37960,11.5688,82.63,0.000937,0.043001,4.8500,0.000000,0.703333,0.310000,4.8500,5.0000,6.0000,-6.7443,33433.0506,0.282983,0.612061,0.016434,0.314697
37980,11.5752,82.68,0.000935,0.042913,4.7733,0.000000,0.690000,0.280000,4.7733,5.0000,6.0000,-6.9056,31715.8221,0.211382,0.588379,0.013378,0.332764
38000,11.5816,82.73,0.000933,0.042827,4.7800,0.000000,0.700000,0.250000,4.7800,5.0000,6.0000,-6.7226,27000.1767,0.190346,0.576660,0.008789,0.325195
38020,11.5880,82.77,0.000931,0.042740,4.8667,0.000000,0.750000,0.260000,4.8667,5.0000,6.0000,-6.6527,33448.7886,0.206566,0.515869,0.008093,0.342285
38040,11.5944,82.82,0.000928,0.042653,4.9333,0.000000,0.746667,0.330000,4.9333,5.0000,6.0000,-6.4925,35626.5946,0.284251,0.603760,0.017354,0.312500
38060,11.6007,82.86,0.000926,0.042567,4.9200,0.000000,0.726667,0.370000,4.9200,5.0000,6.0000,-6.4200,31659.8155,0.203579,0.586182,0.008563,0.325684
38080,11.6070,82.91,0.000924,0.042481,4.8600,0.000000,0.733333,0.283333,4.8600,5.0000,6.0000,-6.6677,32702.8924,0.224364,0.555420,0.015737,0.340332
38100,11.6133,82.95,0.000922,0.042396,4.9300,0.000000,0.726667,0.343333,4.9300,5.0000,6.0000,-6.3964,32154.8130,0.200451,0.587891,0.019939,0.310791
38120,11.6197,83.00,0.000919,0.042310,4.8100,0.000000,0.716667,0.260000,4.8100,5.0000,6.0000,-6.6024,25835.7076,0.172640,0.523926,0.008290,0.305176
38140,11.6260,83.04,0.000917,0.042223,4.8167,0.000000,0.686667,0.316667,4.8167,5.0000,6.0000,-6.5314,24375.0187,0.155586,0.583496,0.004367,0.324951
38160,11.6324,83.09,0.000915,0.042137,4.5567,0.000000,0.566667,0.166667,4.5567,5.0000,6.0000,-7.3356,22873.4614,0.197790,0.571289,0.009937,0.320557
38180,11.6389,83.13,0.000913,0.042049,4.5133,0.000000,0.563333,0.130000,4.5133,5.0000,6.0000,-7.5407,23431.6377,0.163851,0.548828,0.011602,0.324951
38200,11.6453,83.18,0.000910,0.041962,4.6433,0.000000,0.620000,0.160000,4.6433,5.0000,6.0000,-7.0250,21408.4192,0.248124,0.599121,0.012739,0.329590
38220,11.6517,83.23,0.000908,0.041875,4.8500,0.000000,0.733333,0.270000,4.8500,5.0000,6.0000,-6.5603,28984.1021,0.172361,0.549072,0.010368,0.310059
38240,11.6581,83.27,0.000906,0.041788,4.8767,0.000000,0.736667,0.306667,4.8767,5.0000,6.0000,-6.5190,28613.8419,0.196986,0.573975,0.007410,0.316650
38260,11.6645,83.32,0.000904,0.041701,4.7667,0.000000,0.716667,0.213333,4.7667,5.0000,6.0000,-6.8758,30128.9827,0.187859,0.565186,0.012217,0.338867
38280,11.6709,83.36,0.000901,0.041615,4.8433,0.000000,0.753333,0.226667,4.8433,5.0000,6.0000,-6.6667,30550.8937,0.197696,0.572510,0.005695,0.317383
38300,11.6773,83.41,0.000899,0.041528,4.8500,0.000000,0.733333,0.276667,4.8500,5.0000,6.0000,-6.6542,30613.6527,0.171896,0.531982,0.016676,0.303467
38320,11.6836,83.45,0.000897,0.041442,4.8867,0.000000,0.716667,0.353333,4.8867,5.0000,6.0000,-6.5085,31340.0066,0.207820,0.577393,0.009062,0.330078
38340,11.6900,83.50,0.000895,0.041356,4.7467,0.000000,0.676667,0.273333,4.7467,5.0000,6.0000,-6.9281,28753.0721,0.229409,0.577637,0.014902,0.355957
38360,11.6964,83.55,0.000893,0.041268,4.9033,0.000000,0.723333,0.330000,4.9033,5.0000,6.0000,-6.4556,30197.8344,0.176588,0.565918,0.015664,0.328125
38380,11.7029,83.59,0.000891,0.041181,4.7733,0.000000,0.686667,0.246667,4.7733,5.0000,6.0000,-6.9158,31807.7009,0.137026,0.527588,0.009238,0.333008
38400,11.7093,83.64,0.000888,0.041093,4.2900,0.000000,0.466667,0.146667,4.2900,4.0000,6.0000,-7.9817,14643.0568,0.150033,0.579346,0.017109,0.321777
38420,11.7157,83.68,0.000886,0.041007,4.9633,0.000000,0.773333,0.313333,4.9633,5.0000,6.0000,-6.2708,31399.6346,0.198154,0.543945,0.013758,0.341797
38440,11.7221,83.73,0.000884,0.040919,4.9300,0.000000,0.753333,0.296667,4.9300,5.0000,6.0000,-6.3430,30245.9692,0.140588,0.522949,0.011734,0.308350
38460,11.7285,83.78,0.000882,0.040832,5.0200,0.000000,0.793333,0.320000,5.0200,5.0000,6.0000,-5.9139,26848.8454,0.247256,0.562988,0.010482,0.310303
38480,11.7349,83.82,0.000880,0.040746,5.1000,0.000000,0.820000,0.380000,5.1000,5.0000,6.0000,-5.8113,30655.9511,0.201359,0.579102,0.010141,0.309082
38500,11.7411,83.87,0.000878,0.040661,4.7300,0.000000,0.710000,0.210000,4.7300,5.0000,6.0000,-7.0931,32726.0824,0.120527,0.509033,0.005296,0.331787
38520,11.7475,83.91,0.000875,0.040574,4.9500,0.000000,0.770000,0.313333,4.9500,5.0000,6.0000,-6.2160,28834.0552,0.255756,0.594238,0.008329,0.298828
38540,11.7538,83.96,0.000873,0.040489,5.0100,0.000000,0.780000,0.330000,5.0100,5.0000,6.0000,-6.1716,32962.6172,0.118365,0.549072,0.010440,0.307129
38560,11.7603,84.00,0.000871,0.040402,5.0133,0.000000,0.776667,0.323333,5.0133,5.0000,6.0000,-6.1418,30966.7868,0.149544,0.553955,0.012537,0.301758
38580,11.7667,84.05,0.000869,0.040315,4.8900,0.000000,0.740000,0.253333,4.8900,5.0000,6.0000,-6.6165,34636.2146,0.225590,0.558594,0.008439,0.311768
38600,11.7731,84.09,0.000867,0.040228,4.9433,0.000000,0.753333,0.320000,4.9433,5.0000,6.0000,-6.4003,33526.7400,0.237285,0.580811,0.003013,0.331299
38620,11.7795,84.14,0.000865,0.040141,4.7533,0.000000,0.683333,0.273333,4.7533,5.0000,6.0000,-6.8534,27678.7538,0.202016,0.600342,0.006181,0.325928
38640,11.7859,84.19,0.000863,0.040053,4.7900,0.000000,0.706667,0.250000,4.7900,5.0000,6.0000,-6.8723,32805.2808,0.160707,0.540527,0.011462,0.313721
38660,11.7923,84.23,0.000861,0.039967,4.9700,0.000000,0.773333,0.323333,4.9700,5.0000,6.0000,-6.2976,33836.9212,0.208088,0.586182,0.004898,0.319824
38680,11.7988,84.28,0.000859,0.039879,4.7533,0.000000,0.666667,0.273333,4.7533,5.0000,6.0000,-6.8357,27548.5543,0.201093,0.604492,0.007383,0.315918
38700,11.8052,84.32,0.000857,0.039792,4.5000,0.000000,0.596667,0.230000,4.5000,5.0000,6.0000,-7.6342,24928.4026,0.192925,0.517822,0.013997,0.317383
38720,11.8115,84.37,0.000854,0.039707,4.9267,0.000000,0.710000,0.326667,4.9267,5.0000,6.0000,-6.2076,27093.0359,0.286406,0.584473,0.014921,0.315186
38740,11.8176,84.41,0.000852,0.039623,5.0033,0.000000,0.770000,0.353333,5.0033,5.0000,6.0000,-6.2356,35080.1979,0.207464,0.577881,0.008076,0.329834
38760,11.8239,84.46,0.000850,0.039538,4.8333,0.000000,0.726667,0.240000,4.8333,5.0000,6.0000,-6.5321,27667.4614,0.219474,0.542480,0.006798,0.322266
38780,11.8302,84.50,0.000848,0.039452,4.7533,0.000000,0.713333,0.190000,4.7533,5.0000,6.0000,-6.8344,27798.3763,0.154456,0.550049,0.012959,0.324707
38800,11.8366,84.55,0.000846,0.039365,4.6600,0.000000,0.666667,0.186667,4.6600,5.0000,6.0000,-7.1918,28386.9492,0.265703,0.600342,0.024507,0.326172
38820,11.8431,84.59,0.000844,0.039278,4.8000,0.000000,0.713333,0.233333,4.8000,5.0000,6.0000,-6.7821,30809.6224,0.183319,0.577637,0.007133,0.325684
38840,11.8496,84.64,0.000842,0.039190,4.1833,0.000000,0.456667,0.160000,4.1833,4.0000,6.0000,-8.3756,13858.4580,0.301426,0.592041,0.010002,0.318604
38860,11.8558,84.68,0.000840,0.039105,4.8733,0.000000,0.713333,0.300000,4.8733,5.0000,6.0000,-6.5062,31129.6851,0.177005,0.555420,0.014221,0.334717
38880,11.8623,84.73,0.000838,0.039017,4.9000,0.000000,0.740000,0.280000,4.9000,5.0000,6.0000,-6.3380,27410.4588,0.275729,0.616455,0.005761,0.343750
38900,11.8687,84.78,0.000836,0.038930,4.8467,0.000000,0.716667,0.290000,4.8467,5.0000,6.0000,-6.6736,30569.0300,0.226377,0.582031,0.018720,0.348389
38920,11.8749,84.82,0.000834,0.038845,4.6667,0.000000,0.660000,0.203333,4.6667,5.0000,6.0000,-7.1128,26682.6597,0.204004,0.610107,0.007977,0.320557
38940,11.8813,84.87,0.000832,0.038759,4.5833,0.000000,0.583333,0.180000,4.5833,5.0000,6.0000,-7.1498,19787.0591,0.240217,0.549561,0.010252,0.307861
38960,11.8876,84.91,0.000830,0.038674,4.6433,0.000000,0.613333,0.196667,4.6433,5.0000,6.0000,-6.8966,19335.7922,0.253916,0.611572,0.015452,0.304932
38980,11.8939,84.96,0.000828,0.038588,4.8100,0.000000,0.713333,0.283333,4.8100,5.0000,6.0000,-6.7652,30622.0171,0.280633,0.579834,0.008222,0.303223
39000,11.9003,85.00,0.000826,0.038502,4.8367,0.000000,0.683333,0.296667,4.8367,5.0000,6.0000,-6.5450,27479.3350,0.210232,0.553955,0.012109,0.304199
39020,11.9066,85.05,0.000824,0.038416,4.6467,0.000000,0.620000,0.193333,4.6467,5.0000,6.0000,-7.0568,23572.5221,0.281838,0.610107,0.007877,0.307373
39040,11.9129,85.09,0.000822,0.038330,4.8233,0.000000,0.703333,0.193333,4.8233,5.0000,6.0000,-6.4406,23944.5688,0.234481,0.603760,0.016656,0.309326
39060,11.9193,85.14,0.000820,0.038243,4.7567,0.000000,0.670000,0.186667,4.7567,5.0000,6.0000,-6.7910,27171.4678,0.178298,0.574707,0.009904,0.317383
39080,11.9257,85.18,0.000818,0.038157,4.7633,0.000000,0.683333,0.203333,4.7633,5.0000,6.0000,-6.7638,25467.2072,0.193834,0.565918,0.022312,0.314453
39100,11.9320,85.23,0.000816,0.038071,4.8033,0.000000,0.700000,0.213333,4.8033,5.0000,6.0000,-6.4860,22781.0057,0.222615,0.576904,0.006474,0.302490
39120,11.9384,85.27,0.000815,0.037985,4.7500,0.000000,0.680000,0.210000,4.7500,5.0000,6.0000,-6.6525,22839.3355,0.237331,0.586670,0.016778,0.295410
39140,11.9448,85.32,0.000813,0.037898,4.8800,0.000000,0.723333,0.256667,4.8800,5.0000,6.0000,-6.3405,24876.6895,0.170973,0.561279,0.013508,0.322510
39160,11.9512,85.37,0.000811,0.037810,4.5233,0.000000,0.563333,0.186667,4.5233,5.0000,6.0000,-7.2659,17311.3959,0.226283,0.608398,0.005566,0.323486
39180,11.9576,85.41,0.000809,0.037723,4.2333,0.000000,0.440000,0.130000,4.2333,4.0000,6.0000,-8.3378,18074.5870,0.173258,0.576416,0.014123,0.311279
39200,11.9641,85.46,0.000807,0.037636,4.8100,0.000000,0.690000,0.233333,4.8100,5.0000,6.0000,-6.5488,24573.0971,0.268306,0.618652,0.019073,0.324219
39220,11.9704,85.50,0.000805,0.037549,5.0867,0.000000,0.763333,0.383333,5.0867,5.0000,6.0000,-5.5622,23397.8557,0.155741,0.565918,0.019053,0.338379
39240,11.9768,85.55,0.000803,0.037463,4.8233,0.000000,0.690000,0.243333,4.8233,5.0000,6.0000,-6.3592,22131.3015,0.231132,0.593018,0.009725,0.293213
39260,11.9830,85.59,0.000801,0.037379,4.8967,0.000000,0.730000,0.276667,4.8967,5.0000,6.0000,-6.1775,22414.9397,0.244411,0.596924,0.004250,0.301270
39280,11.9892,85.64,0.000799,0.037295,4.5000,0.000000,0.570000,0.156667,4.5000,5.0000,6.0000,-7.3952,18176.9239,0.214972,0.603271,0.013397,0.310547
39300,11.9955,85.68,0.000797,0.037209,4.3233,0.000000,0.463333,0.170000,4.3233,4.0000,6.0000,-7.9163,15809.7040,0.205772,0.584229,0.017271,0.330322
39320,12.0020,85.73,0.000795,0.037121,4.8667,0.000000,0.726667,0.276667,4.8667,5.0000,6.0000,-6.5187,28998.1707,0.310014,0.589111,0.016401,0.345459
39340,12.0083,85.77,0.000794,0.037035,4.9033,0.000000,0.740000,0.313333,4.9033,5.0000,6.0000,-6.3423,28201.4256,0.146391,0.550049,0.017671,0.302734
39360,12.0145,85.82,0.000792,0.036952,4.7000,0.000000,0.660000,0.230000,4.7000,5.0000,6.0000,-7.1256,29832.1102,0.203252,0.532471,0.004386,0.306885
39380,12.0208,85.86,0.000790,0.036866,4.5100,0.000000,0.586667,0.196667,4.5100,5.0000,6.0000,-7.5359,22702.4061,0.290526,0.629883,0.013736,0.310059
39400,12.0272,85.91,0.000788,0.036779,4.7500,0.000000,0.686667,0.200000,4.7500,5.0000,6.0000,-7.0270,31519.7965,0.184854,0.571533,0.019961,0.311768
39420,12.0336,85.95,0.000786,0.036692,4.7333,0.000000,0.680000,0.226667,4.7333,5.0000,6.0000,-6.9947,30064.3302,0.242309,0.596191,0.014732,0.324951
39440,12.0400,86.00,0.000784,0.036606,4.9433,0.000000,0.760000,0.306667,4.9433,5.0000,6.0000,-6.2087,27298.8333,0.170866,0.562988,0.008128,0.319580
39460,12.0463,86.05,0.000782,0.036520,4.9133,0.000000,0.766667,0.290000,4.9133,5.0000,6.0000,-6.3127,29310.2628,0.192843,0.582764,0.010063,0.304688
39480,12.0526,86.09,0.000781,0.036434,4.8967,0.000000,0.753333,0.276667,4.8967,5.0000,6.0000,-6.5479,33392.7762,0.194470,0.570313,0.004973,0.318115
39500,12.0589,86.13,0.000779,0.036349,4.7933,0.000000,0.720000,0.246667,4.7933,5.0000,6.0000,-6.8982,32088.3933,0.137780,0.512695,0.014636,0.312256
39520,12.0652,86.18,0.000777,0.036263,4.6833,0.000000,0.673333,0.200000,4.6833,5.0000,6.0000,-7.1789,30567.5878,0.217954,0.563721,0.018005,0.335449
39540,12.0715,86.22,0.000775,0.036178,4.7333,0.000000,0.710000,0.200000,4.7333,5.0000,6.0000,-7.1481,34296.2508,0.141575,0.545410,0.006008,0.313721
39560,12.0777,86.27,0.000773,0.036093,4.7667,0.000000,0.723333,0.216667,4.7667,5.0000,6.0000,-6.8044,26631.6626,0.187917,0.575195,0.004788,0.313965
39580,12.0841,86.31,0.000772,0.036007,4.8967,0.000000,0.760000,0.283333,4.8967,5.0000,6.0000,-6.7254,37499.8572,0.179533,0.561768,0.002969,0.308594
39600,12.0903,86.36,0.000770,0.035922,4.9700,0.000000,0.773333,0.320000,4.9700,5.0000,6.0000,-6.1714,29022.5084,0.201456,0.505615,0.006866,0.323486
39620,12.0967,86.40,0.000768,0.035836,4.9067,0.000000,0.730000,0.276667,4.9067,5.0000,6.0000,-6.3118,26683.0168,0.230277,0.600098,0.004885,0.324219
39640,12.1030,86.45,0.000766,0.035751,4.8733,0.000000,0.700000,0.226667,4.8733,5.0000,6.0000,-6.1552,19879.6700,0.248752,0.580566,0.006855,0.303223
39660,12.1093,86.50,0.000765,0.035664,4.3967,0.000000,0.526667,0.120000,4.3967,5.0000,6.0000,-7.8769,21357.4310,0.146220,0.564453,0.007849,0.319580
39680,12.1157,86.54,0.000763,0.035578,4.6933,0.000000,0.616667,0.173333,4.6933,5.0000,6.0000,-6.7364,20015.6622,0.171786,0.536865,0.010424,0.286377
39700,12.1221,86.59,0.000761,0.035491,4.6333,0.000000,0.583333,0.186667,4.6333,5.0000,6.0000,-6.8572,18041.7352,0.228992,0.614258,0.011884,0.298828
39720,12.1281,86.63,0.000759,0.035410,4.5700,0.000000,0.576667,0.200000,4.5700,5.0000,6.0000,-7.0825,17683.4336,0.248979,0.612061,0.012377,0.298096
39740,12.1340,86.67,0.000758,0.035329,3.7000,0.000000,0.176667,0.026667,3.7000,4.0000,5.0000,-9.8225,8148.6901,0.150471,0.514160,0.022281,0.310547
39760,12.1404,86.72,0.000756,0.035242,4.6833,0.000000,0.640000,0.220000,4.6833,5.0000,6.0000,-7.0977,27266.7574,0.217610,0.582520,0.009438,0.331299
39780,12.1468,86.76,0.000754,0.035155,4.8133,0.000000,0.690000,0.206667,4.8133,5.0000,6.0000,-6.4064,22559.7827,0.198382,0.598633,0.010375,0.298340
